lspe_id,nama_daerah,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
35,Kalimantan Timur,2023-07-12,Pemerintah Daerah Provinsi Kalimantan Timur,Study Kinerja Lalu Lintas Jalan Provinsi Di Prov. Kaltim,Services,241616919.0,Complete,Study Kinerja Lalu Lintas Jalan Provinsi Di Prov. Kaltim,2023-07-12,218678880.0,Pt. Andalan Mitra Nusantara,34,0.9050644338362746
35,Kalimantan Timur,2023-07-14,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Lanjutan Gedung Galeri Umkm Provinsi Kalimantan Timur,Works,26171204000.0,Complete,Pembangunan Lanjutan Gedung Galeri Umkm Provinsi Kalimantan Timur,2023-07-14,23159165286.75,Pt. Qirelis Mandiri Jaya,21,0.8849101969764173
35,Kalimantan Timur,2023-07-17,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Ruang Kelas Smkn 9 Samarinda,Works,1802808687.07,Complete,Pembangunan Ruang Kelas Smkn 9 Samarinda,2023-07-17,1388000000.0,Cv. Fadlan Prima,35,0.769909758009784
35,Kalimantan Timur,2023-07-18,Pemerintah Daerah Provinsi Kalimantan Timur,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 2 Muara Kaman,Works,470327645.51,Complete,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 2 Muara Kaman,2023-07-18,375761760.11,Cv Ar Rahman Persada,32,0.7989361537583923
35,Kalimantan Timur,2023-07-20,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Sumur Dalam Dan Instalasi Pengolahan Air Di Balai Benih Induk Hortikultura (Km 40 Samarinda - Balikpapan),Works,3001741678.02,Complete,Pembangunan Sumur Dalam Dan Instalasi Pengolahan Air Di Balai Benih Induk Hortikultura (Km 40 Samarinda - Balikpapan),2023-07-20,2519616490.26,Cv.Geokarya,13,0.8393848507050687
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Perluasan Areal Kelapa Sawit 200 Ha,Goods,491619000.0,Complete,Perluasan Areal Kelapa Sawit 200 Ha,2023-07-21,464812500.0,Cv Sumber Lumintoe,11,0.945473018740122
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Jasa Konsultansi Andalalin Pembangunan Galeri Umkm Provinsi Kalimantan Timur,Services,292041000.0,Complete,Jasa Konsultansi Andalalin Pembangunan Galeri Umkm Provinsi Kalimantan Timur,2023-07-21,256299000.0,Cv. Multi Lisensi,31,0.8776130748764728
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Ruang Kelas Smkn 14 Samarinda,Works,1802931920.61,Complete,Pembangunan Ruang Kelas Smkn 14 Samarinda,2023-07-21,1375634433.87,Cv. Krisna Utama Perkasa,39,0.7629985459487405
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Long Hubung,Works,855778548.93,Complete,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Long Hubung,2023-07-21,800000000.0,Cv.Kassa Utama Mandiri,28,0.9348212817442768
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Ppu,Works,853854264.36,Complete,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Ppu,2023-07-21,683083411.49,Cv. Bangun Teknik Utama,28,0.8000000000023423
35,Kalimantan Timur,2023-07-21,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Lapangan Serbaguna Sma Negeri 1 Sangatta Selatan,Works,829573460.11,Complete,Pembangunan Lapangan Serbaguna Sma Negeri 1 Sangatta Selatan,2023-07-21,663743758.5,Cv. Mahakam Citra Nusantara,28,0.8001024507365372
35,Kalimantan Timur,2023-07-26,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Homestay Dan Kedai Kuliner Di Danau Jempang,Works,2309423194.0,Complete,Pembangunan Homestay Dan Kedai Kuliner Di Danau Jempang,2023-07-26,1892484000.0,Cv. Profesional Technik,14,0.8194617621043949
35,Kalimantan Timur,2023-07-26,Pemerintah Daerah Provinsi Kalimantan Timur,Belanja Modal Pembuatan Ruang Inap Pegawai Di Gedung Mess Badan Penghubung Prov. Kaltim Jl. Kramat Ii No.34 Jakarta,Works,444900951.0,Complete,Belanja Modal Pembuatan Ruang Inap Pegawai Di Gedung Mess Badan Penghubung Prov. Kaltim Jl. Kramat Ii No.34 Jakarta,2023-07-26,400000000.0,Cv. Bangun Teknik Utama,15,0.8990765227651761
35,Kalimantan Timur,2023-07-26,Pemerintah Daerah Provinsi Kalimantan Timur,Optimalisasi Ipa Maloy Kapasitas 200 Lt/Dtk,Works,2792269000.0,Complete,Optimalisasi Ipa Maloy Kapasitas 200 Lt/Dtk,2023-07-26,2777363800.16,Cv. Fikri Pratama,16,0.9946619756764122
35,Kalimantan Timur,2023-07-26,Pemerintah Daerah Provinsi Kalimantan Timur,Pekerjaan Rehab Kantor Sekretariat Dharma Wanita Prov. Kaltim,Works,485383794.83,Complete,Pekerjaan Rehab Kantor Sekretariat Dharma Wanita Prov. Kaltim,2023-07-26,388307035.86,Cv. Altomindo Haru Karya,16,0.7999999999917592
